query_id	subject_id	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score
PATRIC_VF|STM2885	PATRIC_VF|SEN2726	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|STM2885	PATRIC_VF|SL1344_2864	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|STM2885	PATRIC_VF|STM2885	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|STM2885	VFDB|VFG000987	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|STM2885	PATRIC_VF|SFK218_2867	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|STM2885	PATRIC_VF|CP0128	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|STM2885	VFDB|VFG002450	34.296	554	315	9	70	593	85	619	8.02e-62	213
PATRIC_VF|Rv2384	VFDB|VFG001817	100	565	0	0	1	565	1	565	0	1125
PATRIC_VF|Rv2384	PATRIC_VF|Rv2384	100	565	0	0	1	565	1	565	0	1125
PATRIC_VF|Rv2384	VFDB|VFG000359	45.328	503	261	4	46	546	20	510	3.47e-138	409
PATRIC_VF|Rv2384	VFDB|VFG000168	45.333	525	278	4	23	546	17	533	6.73e-138	409
PATRIC_VF|Rv2384	VFDB|VFG000932	39.56	546	307	9	20	557	5	535	1.59e-123	371
PATRIC_VF|Rv2384	PATRIC_VF|SL1344_1747	26.335	562	357	17	23	548	9	549	6.22e-34	133
PATRIC_VF|Rv2384	PATRIC_VF|Rv3089	24.597	496	343	12	71	558	30	502	7.11e-31	123
PATRIC_VF|Rv2384	PATRIC_VF|Rv0166	28.486	502	317	15	71	553	52	530	2.75e-29	119
PATRIC_VF|CP0133	VFDB|VFG000992	100	538	0	0	1	538	1	538	0	1102
PATRIC_VF|CP0133	PATRIC_VF|CP0133	100	538	0	0	1	538	1	538	0	1102
PATRIC_VF|CP0133	PATRIC_VF|SFK218_2872	100	538	0	0	1	538	1	538	0	1102
PATRIC_VF|CP0133	VFDB|VFG000465	46.97	396	205	4	146	538	166	559	2.39e-116	353
PATRIC_VF|CP0133	PATRIC_VF|SL1344_1030	46.97	396	205	4	146	538	166	559	2.39e-116	353
PATRIC_VF|CP0133	PATRIC_VF|STM14_1237	46.97	396	205	4	146	538	166	559	2.39e-116	353
PATRIC_VF|CP0133	PATRIC_VF|STM1091	46.97	396	205	4	146	538	166	559	2.39e-116	353
PATRIC_VF|Rv3501c	PATRIC_VF|Rv3501c	100	254	0	0	1	254	1	254	1.38e-180	493
PATRIC_VF|Z1930	PATRIC_VF|Z1930	100	494	0	0	1	494	1	494	0	1027
PATRIC_VF|Z1930	PATRIC_VF|MT2282	29.878	492	278	15	22	475	34	496	4.39e-59	200
PATRIC_VF|Z1930	PATRIC_VF|Rv2224c	29.878	492	278	15	22	475	47	509	6.3e-59	200
PATRIC_VF|STM474_3938	VFDB|VFG000575	100	231	0	0	1	231	1	231	5.94e-171	467
PATRIC_VF|STM474_3938	PATRIC_VF|STM474_3938	100	231	0	0	1	231	1	231	5.94e-171	467
PATRIC_VF|STM474_3938	PATRIC_VF|STM14_4538	100	231	0	0	1	231	1	231	5.94e-171	467
PATRIC_VF|STM474_3938	PATRIC_VF|STM3764	100	231	0	0	1	231	1	231	5.94e-171	467
PATRIC_VF|STM474_3938	VFDB|VFG001395	42.273	220	121	4	10	226	9	225	4.7e-51	163
PATRIC_VF|STM474_3938	PATRIC_VF|ERDMAN_2001	41.327	196	109	4	34	226	1	193	5.89e-43	141
PATRIC_VF|Z4341	PATRIC_VF|Z4341	100	438	0	0	1	438	1	438	0	892
PATRIC_VF|SL1344_3787	PATRIC_VF|SL1344_3787	100	210	0	0	1	210	1	210	2.24e-154	423
PATRIC_VF|CP0128	VFDB|VFG000987	100	580	0	0	1	580	1	580	0	1148
PATRIC_VF|CP0128	PATRIC_VF|SFK218_2867	100	580	0	0	1	580	1	580	0	1148
PATRIC_VF|CP0128	PATRIC_VF|CP0128	100	580	0	0	1	580	1	580	0	1148
PATRIC_VF|CP0128	VFDB|VFG000546	41.355	561	313	5	33	580	36	593	9.42e-110	338
PATRIC_VF|CP0128	PATRIC_VF|SEN2726	41.355	561	313	5	33	580	36	593	9.42e-110	338
PATRIC_VF|CP0128	PATRIC_VF|SL1344_2864	41.355	561	313	5	33	580	36	593	9.42e-110	338
PATRIC_VF|CP0128	PATRIC_VF|STM2885	41.355	561	313	5	33	580	36	593	9.42e-110	338
PATRIC_VF|CP0128	VFDB|VFG002450	35.038	391	240	5	202	580	231	619	9.65e-47	171
PATRIC_VF|MMAR_2680	PATRIC_VF|MMAR_2680	100	610	0	0	1	610	1	610	0	1253
PATRIC_VF|MMAR_2680	VFDB|VFG002401	93.934	610	37	0	1	610	1	610	0	1164
PATRIC_VF|MMAR_2680	PATRIC_VF|Rv1798	93.934	610	37	0	1	610	1	610	0	1164
PATRIC_VF|MMAR_2680	PATRIC_VF|MMAR_5443	32.554	599	351	14	16	601	5	563	6.73e-89	284
PATRIC_VF|MMAR_2680	VFDB|VFG002380	32.168	572	345	11	41	602	26	564	7.67e-85	273
PATRIC_VF|MMAR_2680	PATRIC_VF|Rv3868	32.168	572	345	11	41	602	26	564	7.67e-85	273
PATRIC_VF|MMAR_2680	VFDB|VFG022019	32.294	545	345	13	21	553	47	579	1.02e-73	245
PATRIC_VF|Rv3310	PATRIC_VF|Rv3310	100	299	0	0	1	299	1	299	0	610
PATRIC_VF|Rv0485	PATRIC_VF|Rv0485	100	438	0	0	1	438	1	438	0	860
PATRIC_VF|E2348_P1_020	PATRIC_VF|E2348_P1_020	100	274	0	0	1	274	1	274	0	548
PATRIC_VF|E2348_P1_020	PATRIC_VF|EcB171_3183	99.27	274	2	0	1	274	1	274	0	545
PATRIC_VF|E2348_P1_020	PATRIC_VF|CP0046	33.182	220	134	4	53	262	39	255	1.64e-33	120
PATRIC_VF|STM14_0138	PATRIC_VF|STM14_0138	100	314	0	0	1	314	1	314	0	654
PATRIC_VF|STM14_0138	PATRIC_VF|SL1344_0115	100	314	0	0	1	314	1	314	0	654
PATRIC_VF|Rv3601c	PATRIC_VF|Rv3601c	100	139	0	0	1	139	1	139	8.48e-100	280
PATRIC_VF|pO157p58	PATRIC_VF|pO157p58	100	3169	0	0	1	3169	1	3169	0	6459
PATRIC_VF|pO157p58	VFDB|VFG000845	99.937	3169	2	0	1	3169	1	3169	0	6451
PATRIC_VF|pO157p58	VFDB|VFG001534	29.518	3276	2032	76	46	3163	48	3204	0	1264
PATRIC_VF|lmo1369	PATRIC_VF|lmo1369	100	288	0	0	1	288	1	288	0	579
PATRIC_VF|MAV_4264	PATRIC_VF|MAV_4264	100	405	0	0	1	405	1	405	0	802
PATRIC_VF|STM14_4216	PATRIC_VF|STM14_4216	100	450	0	0	1	450	1	450	0	924
PATRIC_VF|STM14_4216	PATRIC_VF|STM3501	100	450	0	0	1	450	1	450	0	924
PATRIC_VF|STM14_4216	PATRIC_VF|VBIShiFle211407_3690	95.556	450	20	0	1	450	1	450	0	888
PATRIC_VF|STM14_4216	PATRIC_VF|SL1344_3468	99.757	411	1	0	40	450	1	411	0	847
PATRIC_VF|STM14_4216	PATRIC_VF|Rv0982	28.523	298	188	6	177	450	183	479	1.31e-24	103
PATRIC_VF|SL1344_1339	VFDB|VFG000506	100	229	0	0	1	229	1	229	1.12e-172	471
PATRIC_VF|SL1344_1339	PATRIC_VF|STM14_1701	100	229	0	0	1	229	1	229	1.12e-172	471
PATRIC_VF|SL1344_1339	PATRIC_VF|SL1344_1339	100	229	0	0	1	229	1	229	1.12e-172	471
PATRIC_VF|SEN1818	PATRIC_VF|SL1344_1169	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|SEN1818	PATRIC_VF|SEN1818	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|SEN1818	PATRIC_VF|STM14_1409	100	224	0	0	1	224	1	224	1.24e-166	455
PATRIC_VF|SEN1818	PATRIC_VF|SF1149	93.722	223	14	0	2	224	1	223	1.07e-157	433
PATRIC_VF|SEN1818	PATRIC_VF|Rv0981	34.081	223	144	1	2	221	3	225	9.64e-39	131
PATRIC_VF|SEN1818	PATRIC_VF|Rv0491	35.242	227	141	3	1	222	1	226	7.41e-37	126
PATRIC_VF|SEN1818	PATRIC_VF|STM3502	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|SEN1818	PATRIC_VF|SL1344_3469	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|SEN1818	PATRIC_VF|SEN3328	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|SEN1818	PATRIC_VF|SFV_3410	34.361	227	141	3	3	221	6	232	7.36e-36	124
PATRIC_VF|SEN1818	PATRIC_VF|MRA_0910	33.491	212	138	1	16	224	25	236	8.55e-36	124
PATRIC_VF|SEN1818	PATRIC_VF|Rv0903c	33.491	212	138	1	16	224	25	236	8.55e-36	124
PATRIC_VF|SEN1818	VFDB|VFG001386	32.456	228	139	3	3	221	22	243	2.52e-32	115
PATRIC_VF|SEN1818	PATRIC_VF|Rv0757	32.456	228	139	3	3	221	22	243	2.52e-32	115
PATRIC_VF|SEN1818	PATRIC_VF|VBIBarTri113218_0084	32.018	228	144	4	4	221	11	237	3.07e-29	107
PATRIC_VF|SEN1818	PATRIC_VF|lmo1745	29.694	229	150	4	1	222	1	225	5.26e-29	105
PATRIC_VF|SEN1818	PATRIC_VF|BH00620	32.018	228	144	3	4	221	11	237	1.52e-28	105
PATRIC_VF|SEN1818	PATRIC_VF|Rv3246c	33.333	219	142	3	3	219	7	223	1.95e-28	104
PATRIC_VF|SL1344_0543	PATRIC_VF|SL1344_0543	100	240	0	0	1	240	1	240	3.52e-179	488
PATRIC_VF|SL1344_0543	PATRIC_VF|STM14_0642	100	240	0	0	1	240	1	240	3.52e-179	488
PATRIC_VF|SL1344_0543	PATRIC_VF|STM0550	100	240	0	0	1	240	1	240	3.52e-179	488
PATRIC_VF|Rv2936	PATRIC_VF|Rv2936	100	331	0	0	1	331	1	331	0	662
PATRIC_VF|Rv2936	VFDB|VFG005776	35.458	251	152	5	6	252	1	245	2.49e-36	130
PATRIC_VF|Rv2936	PATRIC_VF|lmo1428	30.702	228	154	4	13	237	7	233	2.99e-30	115
PATRIC_VF|Rv2936	PATRIC_VF|Btr_1145	28.384	229	146	4	20	230	16	244	1.96e-29	110
PATRIC_VF|Z3023	VFDB|VFG034825	100	379	0	0	1	379	1	379	0	771
PATRIC_VF|Z3023	PATRIC_VF|Z3023	100	379	0	0	1	379	1	379	0	771
PATRIC_VF|Z3023	VFDB|VFG034831	92.348	379	29	0	1	379	1	379	0	713
PATRIC_VF|Z3023	PATRIC_VF|Z3026	92.348	379	29	0	1	379	1	379	0	713
PATRIC_VF|Rv3050c	PATRIC_VF|Rv3050c	100	246	0	0	1	246	1	246	0	498
PATRIC_VF|STM14_2401	PATRIC_VF|STM14_2401	100	89	0	0	1	89	1	89	1.57e-58	171
PATRIC_VF|STM14_2401	VFDB|VFG002339	74.157	89	23	0	1	89	1	89	2.3e-36	115
PATRIC_VF|BWG_0836	PATRIC_VF|BWG_0836	100	698	0	0	1	698	1	698	0	1447
PATRIC_VF|MAP3290c	PATRIC_VF|MAP3290c	100	198	0	0	1	198	1	198	4.93e-142	391
PATRIC_VF|c0482	PATRIC_VF|c0482	100	408	0	0	1	408	1	408	0	830
PATRIC_VF|Z2205	PATRIC_VF|Z2205	100	167	0	0	1	167	1	167	7.85e-124	342
PATRIC_VF|Z2205	VFDB|VFG000878	57.229	166	71	0	1	166	1	166	9.73e-69	203
PATRIC_VF|Z2205	PATRIC_VF|c5399	57.229	166	71	0	1	166	1	166	9.73e-69	203
PATRIC_VF|Rv3082c	PATRIC_VF|Rv3082c	100	340	0	0	1	340	1	340	0	689
PATRIC_VF|APECO1_O1CoBM139	PATRIC_VF|APECO1_O1CoBM139	100	409	0	0	1	409	1	409	0	835
PATRIC_VF|APECO1_O1CoBM139	VFDB|VFG012505	99.511	409	2	0	1	409	1	409	0	831
PATRIC_VF|APECO1_O1CoBM139	VFDB|VFG044159	29.57	372	231	10	52	404	29	388	4.34e-28	111
PATRIC_VF|STM14_928	PATRIC_VF|STM14_928	100	765	0	0	1	765	1	765	0	1578
PATRIC_VF|STM14_928	VFDB|VFG000469	99.869	765	1	0	1	765	1	765	0	1575
PATRIC_VF|STM14_928	VFDB|VFG000468	39.526	802	417	17	7	765	10	786	1.55e-177	526
PATRIC_VF|STM14_928	VFDB|VFG042216	39.136	787	368	18	1	765	1	698	5.41e-165	491
PATRIC_VF|STM14_928	VFDB|VFG012841	38.424	609	307	16	145	751	31	573	1.33e-122	377
PATRIC_VF|STM14_928	VFDB|VFG002042	35.679	611	287	13	144	751	24	531	1.91e-112	349
PATRIC_VF|STM14_928	PATRIC_VF|CP0226	35.679	611	287	13	144	751	24	531	1.91e-112	349
PATRIC_VF|STM14_928	VFDB|VFG002041	38.491	530	284	12	244	751	42	551	8.35e-110	343
PATRIC_VF|STM14_928	PATRIC_VF|CP0078	38.491	530	284	12	244	751	42	551	8.35e-110	343
PATRIC_VF|STM14_928	VFDB|VFG012838	34.647	609	308	15	146	751	41	562	1.49e-102	324
PATRIC_VF|STM14_928	VFDB|VFG012833	34.811	609	307	15	146	751	41	562	2.54e-102	324
PATRIC_VF|STM14_928	VFDB|VFG000377	32.578	353	179	15	131	438	24	362	6.64e-32	126
PATRIC_VF|MT1014	PATRIC_VF|MT1014	100	248	0	0	1	248	1	248	0	501
PATRIC_VF|MT1014	PATRIC_VF|Rv0986	100	248	0	0	1	248	1	248	0	501
PATRIC_VF|MT1014	PATRIC_VF|lmo1428	33.632	223	137	6	6	225	1	215	6.88e-33	120
PATRIC_VF|MT1014	VFDB|VFG000344	31.128	257	147	5	1	248	1	236	1.14e-32	119
PATRIC_VF|MT1014	VFDB|VFG001206	31.915	235	149	5	7	238	5	231	1.5e-31	116
PATRIC_VF|MT1014	PATRIC_VF|lmo1014	32.558	215	144	1	26	239	43	257	2.11e-31	116
PATRIC_VF|MT1014	PATRIC_VF|Rv1238	34.978	223	123	7	7	222	4	211	3.51e-31	116
PATRIC_VF|MT1014	PATRIC_VF|Rv2038c	34.419	215	126	5	15	224	10	214	2.6e-27	105
PATRIC_VF|MT1014	PATRIC_VF|Rv3663c	33.061	245	149	7	6	237	281	523	2.88e-27	106
PATRIC_VF|MT1014	PATRIC_VF|Rv3758c	31.343	201	130	3	6	205	1	194	2.25e-25	100
PATRIC_VF|STM14_3566	PATRIC_VF|SL1344_2939	100	918	0	0	1	918	1	918	0	1885
PATRIC_VF|STM14_3566	PATRIC_VF|STM14_3566	100	918	0	0	1	918	1	918	0	1885
PATRIC_VF|STM14_3566	PATRIC_VF|STM2958	100	918	0	0	1	918	1	918	0	1885
PATRIC_VF|STM14_3566	PATRIC_VF|STM474_1398	33.438	317	188	3	194	510	327	620	3.08e-44	170
PATRIC_VF|STM14_3566	PATRIC_VF|SEN1653	33.438	317	188	3	194	510	311	604	3.13e-44	170
PATRIC_VF|STM14_3566	PATRIC_VF|STM14_1687	33.438	317	188	3	194	510	311	604	3.25e-44	170
PATRIC_VF|STM14_3566	PATRIC_VF|SL1344_1326	33.438	317	188	3	194	510	311	604	3.25e-44	170
PATRIC_VF|STM14_3566	PATRIC_VF|Z3632	26.866	402	247	9	279	654	698	1078	3.96e-33	135
PATRIC_VF|STM14_5242	PATRIC_VF|STM4361	100	102	0	0	1	102	1	102	9.44e-74	211
PATRIC_VF|STM14_5242	PATRIC_VF|SEN4128	100	102	0	0	1	102	1	102	9.44e-74	211
PATRIC_VF|STM14_5242	PATRIC_VF|SL1344_4295	100	102	0	0	1	102	1	102	9.44e-74	211
PATRIC_VF|STM14_5242	PATRIC_VF|STM14_5242	100	102	0	0	1	102	1	102	9.44e-74	211
PATRIC_VF|STM14_5242	PATRIC_VF|t4412	100	102	0	0	1	102	1	102	9.44e-74	211
PATRIC_VF|STM14_5242	PATRIC_VF|SF4327	94.118	102	6	0	1	102	1	102	1.07e-69	201
PATRIC_VF|STM14_5242	PATRIC_VF|S4595	94.118	102	6	0	1	102	1	102	1.07e-69	201
PATRIC_VF|Z5886	PATRIC_VF|Z5886	100	438	0	0	1	438	1	438	0	914
PATRIC_VF|Z1403	PATRIC_VF|Z1403	100	214	0	0	1	214	1	214	1.38e-162	444
PATRIC_VF|Z1403	PATRIC_VF|BWG_0838	98.598	214	3	0	1	214	1	214	9.23e-160	437
PATRIC_VF|CP0151	VFDB|VFG001010	100	292	0	0	1	292	1	292	0	593
PATRIC_VF|CP0151	PATRIC_VF|CP0151	100	292	0	0	1	292	1	292	0	593
PATRIC_VF|Rv2428	PATRIC_VF|Rv2428	100	195	0	0	1	195	1	195	2.32e-146	402
PATRIC_VF|Rv2428	PATRIC_VF|BCG_2447	100	195	0	0	1	195	1	195	2.32e-146	402
PATRIC_VF|Rv2428	PATRIC_VF|MMAR_2755	91.795	195	16	0	1	195	1	195	8.17e-135	372
PATRIC_VF|Rv2428	PATRIC_VF|lmo1604	36.559	186	101	4	6	185	6	180	3.44e-39	130
PATRIC_VF|Rv0451c	PATRIC_VF|Rv0451c	100	140	0	0	1	140	1	140	4.89e-104	290
PATRIC_VF|Rv0451c	PATRIC_VF|Rv0677c	51.799	139	66	1	2	140	5	142	4.02e-48	149
PATRIC_VF|Rv1354c	PATRIC_VF|Rv1354c	100	623	0	0	1	623	1	623	0	1253
PATRIC_VF|Rv1354c	VFDB|VFG045467	36.667	450	267	6	175	610	129	574	3.23e-74	246
PATRIC_VF|Rv1354c	PATRIC_VF|Rv1357c	33.071	254	166	1	354	603	54	307	8.39e-37	137
PATRIC_VF|Rv1354c	PATRIC_VF|STM474_2606	26.526	426	292	10	175	595	321	730	1.66e-24	105
PATRIC_VF|SL1344_2876	VFDB|VFG000558	100	372	0	0	1	372	1	372	0	754
PATRIC_VF|SL1344_2876	PATRIC_VF|SL1344_2876	100	372	0	0	1	372	1	372	0	754
PATRIC_VF|SL1344_2876	PATRIC_VF|STM2897	100	372	0	0	1	372	1	372	0	754
PATRIC_VF|SL1344_2876	VFDB|VFG001005	31.88	367	232	6	1	362	1	354	5.44e-56	184
PATRIC_VF|SL1344_2876	VFDB|VFG002462	33.742	326	212	4	42	365	41	364	1.07e-36	134
PATRIC_VF|Rv0198c	PATRIC_VF|Rv0198c	100	663	0	0	1	663	1	663	0	1350
PATRIC_VF|Rv0410c	PATRIC_VF|Rv0410c	100	750	0	0	1	750	1	750	0	1523
PATRIC_VF|Rv0410c	PATRIC_VF|MAP3893c	85.581	749	101	4	8	750	16	763	0	1269
PATRIC_VF|SL1344_2864	VFDB|VFG000546	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|SL1344_2864	PATRIC_VF|SEN2726	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|SL1344_2864	PATRIC_VF|SL1344_2864	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|SL1344_2864	PATRIC_VF|STM2885	100	593	0	0	1	593	1	593	0	1175
PATRIC_VF|SL1344_2864	VFDB|VFG000987	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|SL1344_2864	PATRIC_VF|SFK218_2867	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|SL1344_2864	PATRIC_VF|CP0128	41.355	561	313	5	36	593	33	580	1.67e-118	361
PATRIC_VF|SL1344_2864	VFDB|VFG002450	34.296	554	315	9	70	593	85	619	8.02e-62	213
PATRIC_VF|c4711	PATRIC_VF|c4711	100	376	0	0	1	376	1	376	0	787
PATRIC_VF|c4711	PATRIC_VF|STM474_4103	92.021	376	30	0	1	376	1	376	0	730
PATRIC_VF|c4711	PATRIC_VF|MMAR_2320	59.189	370	150	1	2	371	6	374	5.72e-162	456
PATRIC_VF|c4711	PATRIC_VF|Rv1503c	50.588	170	84	0	202	371	5	174	2.14e-56	180
PATRIC_VF|c4711	VFDB|VFG000036	35.976	328	195	4	45	371	48	361	1.23e-51	173
PATRIC_VF|c4711	VFDB|VFG000033	30.491	387	250	8	2	371	20	404	2.88e-48	166
PATRIC_VF|c4711	VFDB|VFG002226	28.647	377	249	7	2	376	16	374	1.85e-42	149
PATRIC_VF|c4711	PATRIC_VF|Z3200	30.854	363	227	6	2	360	4	346	2.86e-42	149
PATRIC_VF|c4711	PATRIC_VF|STM474_2175	30.029	343	208	6	1	315	33	371	6.73e-34	127
PATRIC_VF|c4711	PATRIC_VF|SEN2086	30.029	343	208	6	1	315	33	371	6.73e-34	127
PATRIC_VF|c4711	VFDB|VFG043371	29.434	265	157	7	72	325	75	320	5.48e-30	115
PATRIC_VF|c4711	VFDB|VFG012006	27.439	328	221	9	1	323	1	316	8.69e-25	101
PATRIC_VF|Rv3874	VFDB|VFG002379	100	100	0	0	1	100	1	100	2.68e-68	197
PATRIC_VF|Rv3874	PATRIC_VF|Rv3874	100	100	0	0	1	100	1	100	2.68e-68	197
PATRIC_VF|lmo0154	PATRIC_VF|lmo0154	100	234	0	0	1	234	1	234	3.01e-179	488
PATRIC_VF|lmo0154	PATRIC_VF|lmo1447	42.791	215	120	3	2	214	3	216	2.02e-54	172
PATRIC_VF|lmo0154	PATRIC_VF|LMOf2365_1877	34.597	211	136	2	4	214	1	209	9.86e-36	124
PATRIC_VF|lmo0154	PATRIC_VF|c1599	34.694	196	112	4	19	206	23	210	1.23e-31	114
PATRIC_VF|lmo0154	PATRIC_VF|STM14_2301	31.443	194	115	4	4	197	5	180	1.49e-28	105
PATRIC_VF|lmo0154	VFDB|VFG001206	27.66	235	155	4	4	231	5	231	1.33e-26	102
PATRIC_VF|ERDMAN_0177	PATRIC_VF|Rv0153c	100	276	0	0	1	276	1	276	0	549
PATRIC_VF|ERDMAN_0177	PATRIC_VF|ERDMAN_0177	100	276	0	0	1	276	1	276	0	549
PATRIC_VF|SL1344_2863	VFDB|VFG000545	100	409	0	0	1	409	1	409	0	813
PATRIC_VF|SL1344_2863	PATRIC_VF|SL1344_2863	100	409	0	0	1	409	1	409	0	813
PATRIC_VF|SL1344_2863	PATRIC_VF|SFK218_2866	35.135	296	160	5	117	409	97	363	5.7e-41	146
PATRIC_VF|SL1344_2863	VFDB|VFG000986	35.135	296	160	5	117	409	97	363	5.94e-41	146
PATRIC_VF|SL1344_2863	PATRIC_VF|CP0127	35.135	296	160	5	117	409	97	363	5.94e-41	146
PATRIC_VF|STM1087	PATRIC_VF|STM1087	100	226	0	0	1	226	1	226	1e-172	471
PATRIC_VF|STM1087	PATRIC_VF|SL1344_1026	100	226	0	0	1	226	1	226	1e-172	471
PATRIC_VF|VBIMycAvi218047_2181	PATRIC_VF|VBIMycAvi218047_2181	100	373	0	0	1	373	1	373	0	742
PATRIC_VF|Rv3849	PATRIC_VF|Rv3849	100	132	0	0	1	132	1	132	6.41e-98	274
PATRIC_VF|Rv2396	PATRIC_VF|Rv2396	100	361	0	0	1	361	1	361	0	610
PATRIC_VF|Rv2396	PATRIC_VF|Rv1818c	62.048	166	59	1	1	166	1	162	2.18e-26	107
PATRIC_VF|STY4652	VFDB|VFG000424	100	434	0	0	1	434	1	434	0	884
PATRIC_VF|STY4652	PATRIC_VF|STY4652	100	434	0	0	1	434	1	434	0	884
PATRIC_VF|STY4652	VFDB|VFG000698	26.899	316	219	7	86	394	26	336	3.13e-26	106
PATRIC_VF|lmo1523	PATRIC_VF|lmo1523	100	738	0	0	1	738	1	738	0	1527
PATRIC_VF|lmo1523	PATRIC_VF|MAP1047	42.07	744	404	8	6	738	59	786	0	643
PATRIC_VF|lmo1523	VFDB|VFG001826	42.621	725	389	8	25	738	80	788	0	638
PATRIC_VF|lmo1523	PATRIC_VF|Rv2583c	42.621	725	389	8	25	738	80	788	0	638
PATRIC_VF|lmo1523	PATRIC_VF|STM14_4507	41.185	726	385	10	19	738	14	703	0	579
PATRIC_VF|lmo1523	PATRIC_VF|SEN3564	41.185	726	385	10	19	738	14	703	0	579
PATRIC_VF|lmo1523	PATRIC_VF|SG2866	39.771	699	387	10	55	736	60	741	0	546
PATRIC_VF|lmo1523	PATRIC_VF|SEN2801	39.771	699	387	10	55	736	60	741	0	545
PATRIC_VF|STM474_1451	PATRIC_VF|STM474_1451	100	146	0	0	1	146	1	146	7.14e-103	288
PATRIC_VF|STM474_1451	PATRIC_VF|STM14_1742	99.306	144	1	0	3	146	1	144	5.43e-101	283
PATRIC_VF|STM474_1451	PATRIC_VF|STM1444	97.917	144	3	0	3	146	1	144	1.88e-99	279
PATRIC_VF|Z0990	VFDB|VFG002123	100	232	0	0	1	232	1	232	6.05e-174	474
PATRIC_VF|Z0990	PATRIC_VF|Z0990	100	232	0	0	1	232	1	232	6.05e-174	474
PATRIC_VF|Z0990	VFDB|VFG033805	98.276	232	4	0	1	232	1	232	1.25e-170	466
PATRIC_VF|Z0990	PATRIC_VF|E2348C_1044	98.276	232	4	0	1	232	1	232	1.25e-170	466
PATRIC_VF|ERDMAN_2108	PATRIC_VF|ERDMAN_2108	100	766	0	0	1	766	1	766	0	1575
PATRIC_VF|ERDMAN_2108	VFDB|VFG001381	35.6	250	148	2	26	275	15	251	2.21e-43	160
PATRIC_VF|ERDMAN_2108	VFDB|VFG001381	47.656	128	66	1	427	554	253	379	1.26e-30	122
PATRIC_VF|ERDMAN_2108	PATRIC_VF|ERDMAN_0512	35.6	250	148	2	26	275	15	251	2.21e-43	160
PATRIC_VF|ERDMAN_2108	PATRIC_VF|ERDMAN_0512	47.656	128	66	1	427	554	253	379	1.26e-30	122
PATRIC_VF|PSLT017	VFDB|VFG000434	100	802	0	0	1	802	1	802	0	1635
PATRIC_VF|PSLT017	PATRIC_VF|PSLT017	100	802	0	0	1	802	1	802	0	1635
PATRIC_VF|PSLT017	PATRIC_VF|STM14_5542	100	802	0	0	1	802	1	802	0	1635
PATRIC_VF|PSLT017	VFDB|VFG042552	33.818	825	501	18	2	802	9	812	7.61e-121	380
PATRIC_VF|PSLT017	VFDB|VFG000876	27.336	867	546	29	2	797	15	868	5.18e-73	253
PATRIC_VF|PSLT017	PATRIC_VF|c5396	27.336	867	546	29	2	797	15	868	5.18e-73	253
PATRIC_VF|PSLT017	VFDB|VFG000446	28.089	858	506	32	3	779	11	838	1.56e-68	240
PATRIC_VF|PSLT017	PATRIC_VF|STM0546	28.089	858	506	32	3	779	11	838	1.56e-68	240
PATRIC_VF|PSLT017	VFDB|VFG000912	28.537	841	510	27	8	777	42	862	3e-68	240
PATRIC_VF|PSLT017	VFDB|VFG012337	27.976	840	516	27	8	777	42	862	3.47e-68	239
PATRIC_VF|PSLT017	VFDB|VFG000454	28.025	785	498	25	8	746	15	778	1.96e-67	237
PATRIC_VF|PSLT017	PATRIC_VF|STM14_4385	28.025	785	498	25	8	746	15	778	1.96e-67	237
PATRIC_VF|PSLT017	PATRIC_VF|STM3638	28.025	785	498	25	8	746	15	778	1.96e-67	237
PATRIC_VF|PSLT017	PATRIC_VF|Z2203	24.943	874	557	26	5	793	14	873	4.27e-62	222
PATRIC_VF|PSLT017	PATRIC_VF|SL1344_2127	27.401	781	492	26	54	782	55	812	1.01e-58	212
PATRIC_VF|PSLT017	VFDB|VFG000884	27.458	834	513	27	15	786	19	822	1.87e-56	205
PATRIC_VF|PSLT017	VFDB|VFG042537	28.729	818	510	34	23	788	7	803	3.98e-56	204
PATRIC_VF|PSLT017	VFDB|VFG001146	25.882	765	494	28	54	769	57	797	1.51e-55	202
PATRIC_VF|PSLT017	VFDB|VFG042425	25.958	809	507	26	43	783	54	838	2.36e-55	202
PATRIC_VF|PSLT017	VFDB|VFG042432	25.866	808	508	26	43	783	54	837	8.48e-55	201
