	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
11030	YP_008798292.1	VFDB|VFG002287	25.581	172	99	6	169	312	2071	2241	1.41e-06	47.0
1383161	YP_007674402.1	VFDB|VFG001956	23.868	243	122	9	109	294	99	335	8.12e-07	47.0
1169586	YP_003347414.1	VFDB|VFG000077	30.612	147	84	6	37	173	53	191	2.25e-07	47.0
540660	YP_009206562.1	VFDB|VFG002319	23.585	212	131	6	53	247	43	240	4.99e-07	47.0
1044824	YP_238649.1	VFDB|VFG002483	24.183	153	100	2	45	181	18	170	5.69e-07	47.0
49300	YP_009009166.1	PATRIC_VF|lmo2558	31.373	102	65	2	23	123	119	216	5.52e-07	47.0
226553	YP_009055966.1	PATRIC_VF|STM14_3526	23.2	250	154	8	16	241	83	318	7.69e-07	47.0
226552	YP_009055966.1	PATRIC_VF|SEN2763	23.2	250	154	8	16	241	83	318	7.69e-07	47.0
394550	YP_009124306.1	VFDB|VFG001795	34.328	67	42	1	150	216	770	834	7.53e-07	47.0
210034	YP_009030486.1	PATRIC_VF|Z1129	24.173	393	227	14	118	485	432	778	3.23e-06	47.0
1235687	YP_004421751.1	VFDB|VFG002319	26.697	221	142	7	79	293	33	239	4.75e-07	47.0
46403	YP_009007528.1	PATRIC_VF|Rv3416	36.471	85	47	1	10	87	7	91	4.1e-09	47.0
173707	YP_009044849.1	VFDB|VFG003997	50.0	54	27	0	36	89	153	206	1.49e-07	47.0
305804	YP_009124210.1	PATRIC_VF|lmo1916	23.404	282	170	13	77	339	6	260	4.68e-06	47.0
106773	YP_008430993.1	PATRIC_VF|SL1344_2903	23.2	250	154	8	16	241	83	318	7.69e-07	47.0
106771	YP_008430993.1	PATRIC_VF|SEN2763	23.2	250	154	8	16	241	83	318	7.69e-07	47.0
627187	YP_009199141.1	PATRIC_VF|STM14_3526	29.71	138	79	5	15	143	94	222	4.15e-07	47.0
246637	YP_009103698.1	PATRIC_VF|Rv3810	50.943	53	26	0	6	58	68	120	8.35e-09	47.0
627186	YP_009199141.1	PATRIC_VF|SEN2763	29.71	138	79	5	15	143	94	222	4.15e-07	47.0
1120062	YP_002117594.1	PATRIC_VF|Lmon1_020100011025	28.235	170	102	6	46	195	190	359	1.03e-06	47.0
1080245	YP_717775.1	VFDB|VFG000965	38.462	52	32	0	4	55	8	59	9.84e-06	47.0
1099375	YP_001468690.1	PATRIC_VF|SEN0952	36.905	84	48	1	17	95	171	254	2.05e-07	47.0
1468253	YP_008318421.1	VFDB|VFG002319	28.571	231	137	9	29	242	14	233	7.32e-07	47.0
131766	YP_009043026.1	VFDB|VFG002482	27.731	119	81	1	55	173	559	672	6.83e-07	47.0
1120061	YP_002117594.1	PATRIC_VF|lmo0292	28.235	170	102	6	46	195	189	358	1.01e-06	47.0
1120060	YP_002117594.1	VFDB|VFG014984	31.061	132	83	4	74	198	116	246	9.7e-07	47.0
735518	NP_150182.1	VFDB|VFG001377	33.333	99	55	3	183	275	200	293	1.02e-06	47.0
1161777	YP_003090255.1	VFDB|VFG003997	42.647	68	39	0	29	96	259	326	2.62e-07	47.0
1162249	YP_003097261.1	PATRIC_VF|STM474_2178	40.58	69	35	2	16	83	14	77	2.2e-08	47.0
181096	YP_009052380.1	PATRIC_VF|Btr_1145	28.302	212	112	9	350	531	23	224	1.34e-06	47.0
1186045	YP_003969278.1	PATRIC_VF|Z4136	48.98	49	21	1	389	437	535	579	2.26e-06	47.0
1469122	YP_008430572.1	VFDB|VFG002482	31.902	163	84	5	13	160	587	737	1.17e-06	47.0
639756	YP_009012398.1	VFDB|VFG001301	26.141	241	149	9	4	242	8	221	9.22e-07	47.0
106772	YP_008430993.1	PATRIC_VF|STM14_3526	23.2	250	154	8	16	241	83	318	7.69e-07	47.0
967008	YP_008858339.1	VFDB|VFG002483	32.692	156	92	3	13	155	163	318	6.44e-07	47.0
256043	YP_009098768.1	VFDB|VFG002028	26.23	244	141	13	6	232	3	224	1.01e-06	47.0
246638	YP_009103698.1	PATRIC_VF|MT3917	50.943	53	26	0	6	58	68	120	8.35e-09	47.0
1366188	YP_006907438.1	PATRIC_VF|SEN2763	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
447907	YP_009188472.1	VFDB|VFG002159	30.0	150	96	5	253	400	72	214	8.05e-06	46.6
735504	NP_150182.1	VFDB|VFG002300	35.897	78	48	2	174	251	1889	1964	2.37e-06	46.6
902143	YP_009304505.1	PATRIC_VF|STM14_4713	44.643	56	23	3	9	57	30	84	4.37e-09	46.6
447908	YP_009188472.1	PATRIC_VF|lmo1076	30.0	150	96	5	253	400	72	214	8.05e-06	46.6
1243622	YP_004895299.1	PATRIC_VF|Z1129	25.455	275	169	9	225	485	526	778	4.4e-06	46.6
216715	YP_009035734.1	PATRIC_VF|SL1344_2903	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
1366190	YP_006907438.1	PATRIC_VF|SL1344_2903	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
1221187	YP_004323928.1	VFDB|VFG000965	37.705	61	36	1	4	62	8	68	1.37e-05	46.6
638295	YP_009221018.1	PATRIC_VF|Rv0867c	39.706	68	33	1	196	263	44	103	2.55e-06	46.6
205294	YP_008857460.1	PATRIC_VF|MAP1047	33.333	123	68	4	16	126	79	199	2.7e-07	46.6
1224176	YP_004324317.1	VFDB|VFG011505	29.897	97	58	4	14	104	22	114	1.36e-06	46.6
902144	YP_009304505.1	PATRIC_VF|SL1344_3875	44.643	56	23	3	9	57	30	84	4.37e-09	46.6
911982	YP_009194042.2	VFDB|VFG000872	28.571	182	119	6	129	302	7	185	4.79e-07	46.6
667055	YP_009222734.1	PATRIC_VF|lmo1523	34.043	94	57	3	6	98	27	116	2.37e-07	46.6
1366189	YP_006907438.1	PATRIC_VF|STM14_3526	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
216714	YP_009035734.1	PATRIC_VF|STM14_3526	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
911671	YP_009193999.2	VFDB|VFG005334	29.586	169	96	8	35	188	11	171	1.36e-06	46.6
919052	YP_009321048.1	PATRIC_VF|SL1344_1828	32.955	88	49	2	39	126	30	107	9.82e-07	46.6
1023387	NP_899524.1	PATRIC_VF|Rv1981c	19.388	294	190	7	39	326	24	276	1.38e-06	46.6
1027645	NP_835519.1	VFDB|VFG002368	30.769	117	74	3	4	119	7	117	1.21e-06	46.6
500076	YP_009197723.1	VFDB|VFG002482	34.722	144	68	3	23	160	710	833	1.55e-06	46.6
1228453	YP_004324929.1	VFDB|VFG000967	40.426	47	28	0	4	50	8	54	1.64e-05	46.6
122723	YP_008869280.1	VFDB|VFG002482	39.796	98	54	1	24	121	780	872	3.93e-07	46.6
488394	YP_009194728.1	PATRIC_VF|Rv1981c	22.064	281	174	10	44	319	31	271	1.43e-06	46.6
1378194	YP_007673691.1	VFDB|VFG045552	27.848	158	84	7	163	291	95	251	6.53e-06	46.6
1383162	YP_007674402.1	VFDB|VFG001300	27.53	247	143	9	4	235	285	510	1.3e-06	46.6
1054565	YP_358763.1	VFDB|VFG000077	25.385	130	95	2	42	169	59	188	3.55e-07	46.6
799198	YP_009289239.1	VFDB|VFG001215	26.804	97	64	2	1	90	1	97	1.08e-07	46.6
911670	YP_009193999.2	VFDB|VFG001358	29.586	169	96	8	35	188	11	171	1.29e-06	46.6
668669	YP_009223045.1	PATRIC_VF|SL1344_3451	28.646	192	109	12	10	191	11	184	8.58e-07	46.6
911983	YP_009194042.2	PATRIC_VF|c5392	28.571	182	119	6	129	302	7	185	4.79e-07	46.6
1144219	YP_002533480.1	VFDB|VFG001285	31.522	92	59	2	3	94	49	136	1.14e-06	46.6
937315	YP_009323911.1	PATRIC_VF|Z4136	35.443	79	46	1	78	156	235	308	2.87e-06	46.6
668670	YP_009223045.1	PATRIC_VF|STM14_4196	28.646	192	109	12	10	191	11	184	8.58e-07	46.6
522020	YP_009202746.1	PATRIC_VF|Z4136	35.443	79	46	1	78	156	235	308	2.94e-06	46.6
651291	YP_009224034.1	VFDB|VFG002317	29.592	98	52	3	147	230	201	295	2.68e-06	46.6
1345727	YP_007237130.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
731931	NP_058467.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
731930	NP_058467.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
871280	YP_009285400.1	PATRIC_VF|SEN2763	25.843	178	114	7	11	179	71	239	6.41e-07	46.6
548751	YP_009208435.1	PATRIC_VF|lmo1916	24.138	261	155	12	81	325	7	240	6.42e-06	46.6
134106	YP_009043528.1	VFDB|VFG002482	40.625	64	38	0	24	87	755	818	2.22e-07	46.6
626840	YP_009199099.1	VFDB|VFG000145	33.333	84	49	3	143	224	287	365	1.04e-05	46.6
1345728	YP_007237130.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
419266	YP_655909.1	PATRIC_VF|lmo1916	23.529	272	176	10	124	383	49	300	3.76e-06	46.6
24047	YP_006383841.1	VFDB|VFG002186	31.313	99	54	3	1	94	4	93	1.57e-06	46.6
1160287	YP_003084147.1	VFDB|VFG014629	29.078	141	89	4	9	140	11	149	3.44e-07	46.6
1473472	NP_720296.1	VFDB|VFG003997	45.763	59	32	0	94	152	151	209	6.83e-07	46.6
1159493	YP_002939669.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.59e-07	46.6
1159492	YP_002939669.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.59e-07	46.6
871281	YP_009285400.1	PATRIC_VF|STM14_3526	25.843	178	114	7	11	179	71	239	6.41e-07	46.6
871282	YP_009285400.1	PATRIC_VF|SL1344_2903	25.843	178	114	7	11	179	71	239	6.41e-07	46.6
631938	YP_009214204.1	VFDB|VFG001356	37.931	87	49	2	377	458	536	622	6.1e-06	46.6
1429203	YP_008058765.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
445810	YP_009188182.1	VFDB|VFG000967	40.426	47	28	0	4	50	8	54	1.66e-05	46.6
1431273	YP_008126085.1	PATRIC_VF|Rv1981c	20.849	259	183	7	29	274	34	283	1.15e-06	46.6
294640	NP_047372.1	PATRIC_VF|CP0145	23.462	260	168	9	194	437	270	514	3.94e-06	46.6
294639	NP_047372.1	VFDB|VFG001004	23.462	260	168	9	194	437	270	514	3.94e-06	46.6
401510	YP_009098363.1	VFDB|VFG001795	43.75	48	27	0	233	280	788	835	1.34e-06	46.6
1429204	YP_008058765.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
164391	YP_006987415.1	PATRIC_VF|Z4136	30.769	143	73	7	42	168	180	312	3.16e-06	46.6
1423620	YP_008129868.1	PATRIC_VF|LmonL_020200020201	27.338	139	99	1	36	172	12	150	3.29e-07	46.6
653136	YP_009224323.1	VFDB|VFG002482	34.722	144	68	3	23	160	710	833	1.55e-06	46.6
927550	YP_009322331.1	VFDB|VFG001356	30.282	142	91	6	169	305	202	340	1.86e-06	46.6
104195	YP_008125720.1	PATRIC_VF|lmo1771	32.5	80	53	1	3	82	2	80	3.06e-09	46.6
1164263	YP_003335749.1	PATRIC_VF|SL1344_2342	27.5	120	78	4	7	120	3	119	5.95e-08	46.6
768003	YP_009276629.1	PATRIC_VF|LmonL_020200020201	27.338	139	99	1	79	215	12	150	8.88e-07	46.6
548841	YP_009208465.1	VFDB|VFG002482	34.722	144	68	3	23	160	710	833	1.55e-06	46.6
162696	YP_006987177.1	PATRIC_VF|MAP1047	26.562	128	81	4	30	150	81	202	7.13e-07	46.6
641590	YP_918892.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.92e-07	46.6
869200	YP_009293327.1	PATRIC_VF|Z1129	25.455	275	169	9	225	485	526	778	4.64e-06	46.6
53136	YP_009006947.1	PATRIC_VF|lmo2558	28.571	147	97	5	23	166	120	261	2.1e-06	46.6
933528	YP_009323214.1	PATRIC_VF|Z4136	35.443	79	46	1	78	156	235	308	2.84e-06	46.6
1135428	YP_002267972.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
1135429	YP_002267972.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.83e-07	46.6
421335	YP_001429837.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.59e-07	46.6
421336	YP_001429837.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.59e-07	46.6
854643	YP_009290100.1	VFDB|VFG022051	25.568	176	105	5	421	576	802	971	8.13e-06	46.6
53135	YP_009006947.1	VFDB|VFG000078	28.571	147	97	5	23	166	120	261	2.1e-06	46.6
1158882	YP_002925184.1	VFDB|VFG001377	27.869	122	56	3	201	296	200	315	1.69e-06	46.6
763144	YP_009275774.1	VFDB|VFG000001	27.778	126	65	7	144	245	3274	3397	1.15e-06	46.6
1409513	YP_007877336.1	PATRIC_VF|STM14_4196	28.646	192	109	12	10	191	11	184	8.98e-07	46.6
1409512	YP_007877336.1	PATRIC_VF|SL1344_3451	28.646	192	109	12	10	191	11	184	8.98e-07	46.6
943427	YP_009324847.1	VFDB|VFG001356	30.07	143	90	7	169	305	202	340	1.57e-06	46.6
324750	YP_009134460.1	PATRIC_VF|Z0118	40.678	59	35	0	18	76	3	61	3.21e-08	46.6
935534	YP_009323473.1	VFDB|VFG002287	27.885	104	73	2	169	271	1937	2039	2.2e-06	46.6
933083	YP_009323159.1	PATRIC_VF|t4351	22.42	281	183	9	44	305	75	339	1.29e-06	46.6
933082	YP_009323159.1	VFDB|VFG000430	22.42	281	183	9	44	305	75	339	1.29e-06	46.6
1413690	YP_007877917.1	PATRIC_VF|SL1344_1828	31.818	88	50	2	39	126	30	107	1.06e-06	46.6
385460	YP_009152996.1	VFDB|VFG001377	30.894	123	73	5	181	300	137	250	1.51e-06	46.6
763843	YP_009275872.1	VFDB|VFG002483	30.172	116	73	2	97	207	161	273	9.49e-07	46.6
952009	YP_009217872.1	PATRIC_VF|STM474_2339	65.714	35	12	0	211	245	5	39	2.04e-06	46.6
932582	YP_009323103.1	PATRIC_VF|SL1344_1828	32.955	88	49	2	42	129	30	107	1.29e-06	46.6
224670	YP_009043941.1	VFDB|VFG001356	24.848	165	78	6	184	305	135	296	1.98e-06	46.6
1416073	YP_007348975.1	VFDB|VFG002482	38.235	102	63	0	41	142	566	667	6.26e-07	46.6
1120063	YP_002117594.1	PATRIC_VF|Rv3671c	31.206	141	85	4	65	194	219	358	1.22e-06	46.6
954251	YP_009013050.2	VFDB|VFG000872	28.082	146	92	3	138	270	27	172	5.95e-07	46.6
954252	YP_009013050.2	PATRIC_VF|c5392	28.082	146	92	3	138	270	27	172	5.95e-07	46.6
839265	YP_009286683.1	PATRIC_VF|STM474_2339	52.0	50	24	0	206	255	82	131	1.08e-06	46.6
631350	YP_009206142.1	VFDB|VFG001356	37.931	87	49	2	377	458	536	622	6.1e-06	46.6
930268	YP_009322713.1	PATRIC_VF|c5392	23.529	187	123	6	169	353	1	169	7.58e-07	46.6
930267	YP_009322713.1	VFDB|VFG000872	23.529	187	123	6	169	353	1	169	7.58e-07	46.6
641591	YP_918892.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.92e-07	46.6
1173555	YP_003358973.1	VFDB|VFG002425	67.857	28	9	0	5	32	4	31	2.72e-09	46.6
1034210	NP_945312.1	VFDB|VFG001377	31.707	123	66	7	187	302	103	214	1.62e-06	46.6
656577	YP_009225344.1	VFDB|VFG002482	34.722	144	68	3	23	160	710	833	1.55e-06	46.6
1064627	YP_006383520.1	VFDB|VFG001356	25.556	180	114	7	458	626	216	386	5.06e-06	46.6
893948	YP_009302452.1	VFDB|VFG002036	36.047	86	34	6	4127	4199	173	250	2.32e-05	46.6
1191661	YP_004009776.1	VFDB|VFG041011	25.962	104	77	0	479	582	596	699	5.44e-06	46.6
732564	YP_006374.1	VFDB|VFG001839	27.778	108	74	1	20	127	592	695	5.92e-07	46.6
748575	YP_009275295.1	VFDB|VFG001243	29.412	136	61	4	1076	1180	252	383	1.03e-05	46.6
497730	YP_009197073.1	PATRIC_VF|Rv3416	36.25	80	42	3	28	105	21	93	9e-09	46.6
95095	YP_008873419.1	PATRIC_VF|LmonL_020200020201	25.85	147	105	2	49	193	6	150	2.03e-07	46.6
1075844	YP_654945.1	PATRIC_VF|Z1129	24.0	325	218	13	39	353	454	759	5.55e-06	46.6
1355645	YP_007392388.1	PATRIC_VF|STM0448	27.407	135	91	3	53	183	72	203	4.24e-07	46.6
1355643	YP_007392388.1	PATRIC_VF|STMUK_0455	27.407	135	91	3	53	183	72	203	4.24e-07	46.6
925405	YP_009321952.1	VFDB|VFG002300	34.021	97	60	4	176	271	1871	1964	1.84e-06	46.6
1352372	YP_007006792.1	VFDB|VFG001300	26.012	173	105	3	6	178	282	431	1.99e-06	46.6
461953	YP_009191514.1	PATRIC_VF|Z1129	23.077	260	177	8	45	296	527	771	3.38e-06	46.6
3316	YP_006908372.1	PATRIC_VF|Rv2703	33.077	130	76	6	18	138	319	446	1.02e-06	46.6
203293	YP_008767392.1	PATRIC_VF|c5391	25.478	157	85	5	227	378	45	174	8.35e-07	46.6
203292	YP_008767392.1	VFDB|VFG000871	25.478	157	85	5	227	378	45	174	8.35e-07	46.6
1468924	YP_008430543.1	PATRIC_VF|lmo1916	24.138	261	155	12	81	325	7	240	6.26e-06	46.6
371893	YP_009147472.1	VFDB|VFG001285	28.704	108	73	2	3	110	49	152	1.47e-06	46.6
889638	YP_009302999.1	PATRIC_VF|LmonL_020200020201	27.857	140	95	2	63	198	12	149	6.75e-07	46.6
818830	YP_009282345.1	PATRIC_VF|LmonL_020200020201	27.857	140	99	1	36	173	11	150	3.23e-07	46.6
62798	YP_009012282.1	PATRIC_VF|c5392	28.082	146	92	3	120	252	27	172	5.59e-07	46.6
216713	YP_009035734.1	PATRIC_VF|SEN2763	23.153	203	139	8	54	242	118	317	1.2e-06	46.6
1196186	YP_004123778.1	VFDB|VFG003997	42.308	78	45	0	73	150	250	327	5.7e-07	46.6
232895	YP_009100059.1	PATRIC_VF|c5391	24.479	192	113	4	161	333	4	182	6.38e-07	46.6
404892	YP_009125454.1	PATRIC_VF|Rv3416	39.683	63	29	3	3	56	16	78	1.44e-08	46.6
1196204	YP_004123778.1	PATRIC_VF|SEN0952	40.0	65	39	0	73	137	187	251	4.75e-07	46.6
1176607	YP_003734163.1	PATRIC_VF|Z4136	35.443	79	46	1	80	158	235	308	2.79e-06	46.6
1358318	YP_007348471.1	VFDB|VFG000332	22.5	280	187	10	4	271	3	264	1.24e-06	46.6
92310	YP_009021293.1	PATRIC_VF|Rv1981c	25.743	202	121	7	39	237	23	198	1.44e-06	46.6
1355642	YP_007392388.1	PATRIC_VF|STM14_0530	27.407	135	91	3	53	183	72	203	4.24e-07	46.6
232894	YP_009100059.1	VFDB|VFG000871	24.479	192	113	4	161	333	4	182	6.38e-07	46.6
1353892	YP_007349071.1	VFDB|VFG011430	32.911	79	46	2	9	84	1	75	3.16e-09	46.6
62797	YP_009012282.1	VFDB|VFG000872	28.082	146	92	3	120	252	27	172	5.59e-07	46.6
155596	YP_008771248.1	VFDB|VFG022051	25.568	176	105	5	421	576	802	971	8.63e-06	46.6
1434465	YP_008051683.1	VFDB|VFG002483	32.692	156	92	3	13	155	163	318	1.07e-06	46.6
732557	YP_006374.1	VFDB|VFG002483	39.024	123	60	2	25	132	199	321	5.07e-07	46.6
1353758	YP_007349055.1	PATRIC_VF|Z1129	24.4	250	165	11	226	464	526	762	3.64e-06	46.6
924156	YP_009321772.1	VFDB|VFG002287	27.885	104	73	2	169	271	1937	2039	2.2e-06	46.6
1358247	YP_007348468.1	VFDB|VFG002557	24.242	165	113	5	64	223	68	225	7.33e-07	46.6
131803	YP_009043026.1	VFDB|VFG034908	26.241	141	93	4	42	173	194	332	8.45e-07	46.6
1355644	YP_007392388.1	PATRIC_VF|SEN0430	27.407	135	91	3	53	183	72	203	4.24e-07	46.6
951332	YP_009283944.1	PATRIC_VF|Z1129	25.455	275	169	9	225	485	526	778	5.05e-06	46.2
1474538	YP_008058960.1	VFDB|VFG002519	21.154	208	118	6	18	182	29	233	3.36e-07	46.2
385453	YP_009152996.1	VFDB|VFG002300	31.858	113	57	5	177	275	2066	2172	2.38e-06	46.2
1249909	YP_004934610.1	VFDB|VFG000966	44.681	47	26	0	6	52	8	54	6.39e-07	46.2
916278	YP_009320678.1	VFDB|VFG002300	30.357	112	58	5	177	274	2066	2171	3.11e-06	46.2
122142	YP_007518053.1	VFDB|VFG001243	25.974	154	96	6	60	202	238	384	7.22e-07	46.2
288713	NP_536838.1	PATRIC_VF|STM474_2339	77.419	31	7	0	306	336	7	37	5.49e-06	46.2
188205	YP_009055690.1	VFDB|VFG001243	43.75	64	22	2	1056	1115	240	293	1.37e-05	46.2
180839	YP_009052157.1	PATRIC_VF|S4602	47.5	40	21	0	377	416	553	592	6.51e-06	46.2
633175	YP_009196981.1	VFDB|VFG000872	21.429	168	113	4	129	285	16	175	6.28e-07	46.2
603067	YP_009218356.1	PATRIC_VF|STM474_0413	23.967	363	202	18	4	321	3	336	1.96e-06	46.2
1315365	YP_006986863.1	PATRIC_VF|Rv2583c	30.159	126	76	3	18	132	83	207	4.16e-07	46.2
761054	YP_009274976.1	VFDB|VFG000871	25.568	176	120	4	112	279	2	174	7.52e-07	46.2
671702	YP_009224887.1	PATRIC_VF|lmo2558	29.825	114	71	4	24	136	119	224	1.04e-06	46.2
761055	YP_009274976.1	PATRIC_VF|c5391	25.568	176	120	4	112	279	2	174	7.52e-07	46.2
180884	YP_009052154.1	PATRIC_VF|MT3385	22.705	207	146	7	80	272	54	260	1.08e-06	46.2
671701	YP_009224887.1	VFDB|VFG000078	29.825	114	71	4	24	136	119	224	1.04e-06	46.2
1010786	NP_839867.1	PATRIC_VF|STM474_2339	74.194	31	8	0	168	198	6	36	5.97e-06	46.2
180883	YP_009052154.1	PATRIC_VF|Rv3286c	22.705	207	146	7	80	272	54	260	1.08e-06	46.2
1224139	YP_004324313.1	VFDB|VFG006512	23.636	165	91	6	134	298	4	133	4.36e-07	46.2
1317601	YP_006990637.1	PATRIC_VF|Z4136	42.373	59	31	1	368	426	527	582	4.06e-06	46.2
157257	YP_008771461.1	VFDB|VFG002437	31.532	111	64	3	42	150	1274	1374	3.67e-06	46.2
656587	YP_009225344.1	VFDB|VFG002483	32.407	108	73	0	38	145	161	268	1.4e-06	46.2
1330216	YP_007111580.1	PATRIC_VF|STM0448	25.735	136	93	2	75	205	72	204	7.34e-07	46.2
297195	NP_044837.1	VFDB|VFG005313	35.385	65	40	2	259	323	399	461	2.86e-06	46.2
1315364	YP_006986863.1	VFDB|VFG001826	30.159	126	76	3	18	132	83	207	4.16e-07	46.2
270004	YP_009111306.1	VFDB|VFG000495	25.0	248	162	10	186	423	257	490	3.98e-06	46.2
1330213	YP_007111580.1	PATRIC_VF|STM14_0530	25.735	136	93	2	75	205	72	204	7.34e-07	46.2
176087	YP_008240078.1	PATRIC_VF|MT2245	27.723	101	56	4	680	780	311	394	8.03e-06	46.2
157135	YP_008771448.1	VFDB|VFG002343	29.252	147	69	6	1106	1219	157	301	9.92e-06	46.2
1025166	NP_835731.1	PATRIC_VF|Rv3223c	26.633	199	111	7	16	194	13	196	3.45e-07	46.2
1330214	YP_007111580.1	PATRIC_VF|STMUK_0455	25.735	136	93	2	75	205	72	204	7.34e-07	46.2
770704	YP_009277394.1	PATRIC_VF|STM474_2339	46.0	50	27	0	158	207	70	119	2.12e-06	46.2
1330215	YP_007111580.1	PATRIC_VF|SEN0430	25.735	136	93	2	75	205	72	204	7.34e-07	46.2
1311545	YP_007008090.1	PATRIC_VF|Z1129	24.275	276	171	9	225	485	526	778	5.55e-06	46.2
1293985	YP_007004380.1	PATRIC_VF|Rv3870	22.867	293	176	14	75	328	387	668	3.36e-06	46.2
1025167	NP_835731.1	PATRIC_VF|MAP3324c	27.711	166	92	6	42	194	98	248	4.18e-07	46.2
542064	YP_009207119.1	VFDB|VFG001795	34.722	72	44	1	32	103	785	853	4.65e-06	46.2
276025	YP_006908812.1	PATRIC_VF|Z4136	42.373	59	31	1	368	426	527	582	4.24e-06	46.2
233674	YP_009100175.1	PATRIC_VF|Rv3681c	42.308	52	30	0	21	72	48	99	6.91e-09	46.2
984697	YP_009213700.1	PATRIC_VF|Rv3085	25.439	114	71	3	73	172	89	202	5.73e-07	46.2
739767	YP_009276950.1	PATRIC_VF|STM474_2339	46.0	50	27	0	158	207	70	119	2.12e-06	46.2
299556	NP_038326.1	VFDB|VFG000077	27.536	138	98	2	39	174	55	192	4.11e-07	46.2
751591	YP_009276966.1	VFDB|VFG000966	35.714	70	41	1	13	78	9	78	2.9e-06	46.2
1347536	YP_007237578.1	VFDB|VFG001285	31.522	92	59	2	36	127	49	136	1.96e-06	46.2
633176	YP_009196981.1	PATRIC_VF|c5392	21.429	168	113	4	129	285	16	175	6.28e-07	46.2
1273784	YP_006908041.1	VFDB|VFG001243	28.03	132	69	4	1134	1239	252	383	1.36e-05	46.2
1027646	NP_835519.1	VFDB|VFG001343	33.654	104	62	4	6	106	4	103	1.32e-06	46.2
1027647	NP_835519.1	PATRIC_VF|Rv2957	27.731	119	78	5	5	119	26	140	1.57e-06	46.2
1271281	YP_006907696.1	PATRIC_VF|Rv2703	25.366	205	124	9	46	229	319	515	1.66e-06	46.2
548851	YP_009208465.1	VFDB|VFG002483	32.407	108	73	0	38	145	161	268	1.4e-06	46.2
918675	YP_009320998.1	VFDB|VFG000965	38.462	52	32	0	4	55	8	59	1.82e-05	46.2
231627	YP_009099832.1	PATRIC_VF|Rv0735	26.573	143	95	3	23	164	33	166	1.56e-07	46.2
231628	YP_009099832.1	VFDB|VFG000121	25.786	159	108	4	8	160	24	178	2.26e-07	46.2
1347849	YP_007237923.1	VFDB|VFG013368	23.571	280	166	12	4	250	3	267	1.56e-06	46.2
653146	YP_009224323.1	VFDB|VFG002483	32.407	108	73	0	38	145	161	268	1.4e-06	46.2
981722	YP_009206928.1	PATRIC_VF|STM474_0413	38.272	81	42	4	170	245	178	255	2.15e-06	46.2
925433	YP_009321952.1	VFDB|VFG002288	27.737	137	72	5	203	317	2063	2194	2.45e-06	46.2
1457016	YP_008409450.1	VFDB|VFG034880	27.193	114	79	1	50	163	386	495	1.7e-06	46.2
769634	YP_009276863.1	VFDB|VFG000078	24.82	278	191	11	23	297	122	384	2.41e-06	46.2
769635	YP_009276863.1	PATRIC_VF|lmo2558	24.82	278	191	11	23	297	122	384	2.41e-06	46.2
189542	YP_009056169.1	PATRIC_VF|Z4136	44.068	59	30	1	368	426	527	582	3.82e-06	46.2
1473473	NP_720296.1	VFDB|VFG003997	38.889	72	44	0	81	152	248	319	7.28e-07	46.2
1025168	NP_835731.1	PATRIC_VF|MT3320	26.633	199	111	7	16	194	81	264	4.64e-07	46.2
1030757	NP_510894.1	VFDB|VFG000495	24.39	246	166	8	186	423	257	490	3.43e-06	46.2
1293986	YP_007004380.1	PATRIC_VF|ERDMAN_4243	22.867	293	176	14	75	328	387	668	3.36e-06	46.2
715	YP_008318506.1	VFDB|VFG001285	28.704	108	73	2	3	110	49	152	1.66e-06	46.2
1293984	YP_007004380.1	VFDB|VFG002382	22.867	293	176	14	75	328	387	668	3.36e-06	46.2
1293871	YP_007004364.1	PATRIC_VF|LmonL_020200020201	29.299	157	102	5	40	190	1	154	4.35e-07	46.2
1231652	YP_004327508.1	PATRIC_VF|Z1129	23.575	386	245	12	115	486	429	778	5.04e-06	46.2
